Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,primary_country
2024-01-01,83.24859619140625,83.23799896240234,83.1500015258789,83.24859619140625,0,0.0,0.0,USDINR=X,INDIA
2024-01-02,83.20259857177734,83.34300231933594,83.1697998046875,83.20259857177734,0,0.0,0.0,USDINR=X,INDIA
2024-01-03,83.25700378417969,83.33370208740234,83.24620056152344,83.25700378417969,0,0.0,0.0,USDINR=X,INDIA
2024-01-04,83.31809997558594,83.36029815673828,83.20210266113281,83.31809997558594,0,0.0,0.0,USDINR=X,INDIA
2024-01-05,83.2406005859375,83.27159881591797,83.03500366210938,83.2406005859375,0,0.0,0.0,USDINR=X,INDIA
2024-01-08,83.19110107421875,83.189697265625,83.0282974243164,83.19110107421875,0,0.0,0.0,USDINR=X,INDIA
2024-01-09,83.05069732666016,83.1343994140625,83.02069854736328,83.05069732666016,0,0.0,0.0,USDINR=X,INDIA
2024-01-10,83.131103515625,83.18219757080078,82.95480346679688,83.131103515625,0,0.0,0.0,USDINR=X,INDIA
2024-01-11,83.02559661865234,83.11000061035156,82.93329620361328,83.02559661865234,0,0.0,0.0,USDINR=X,INDIA
2024-01-12,83.07610321044922,83.09400177001953,82.77909851074219,83.07610321044922,0,0.0,0.0,USDINR=X,INDIA
2024-01-15,82.87210083007812,82.8949966430664,82.80999755859375,82.87210083007812,0,0.0,0.0,USDINR=X,INDIA
2024-01-16,82.8593978881836,83.1404037475586,82.82730102539062,82.8593978881836,0,0.0,0.0,USDINR=X,INDIA
2024-01-17,83.08899688720703,83.21399688720703,83.01750183105469,83.08899688720703,0,0.0,0.0,USDINR=X,INDIA
2024-01-18,83.17759704589844,83.1886978149414,83.0552978515625,83.17759704589844,0,0.0,0.0,USDINR=X,INDIA
2024-01-19,83.16059875488281,83.23079681396484,83.04199981689453,83.16059875488281,0,0.0,0.0,USDINR=X,INDIA
2024-01-22,83.12470245361328,83.18049621582031,83.0248031616211,83.12470245361328,0,0.0,0.0,USDINR=X,INDIA
2024-01-23,83.09510040283203,83.18099975585938,81.51370239257812,83.09510040283203,0,0.0,0.0,USDINR=X,INDIA
2024-01-24,83.22139739990234,83.22250366210938,83.07099914550781,83.22139739990234,0,0.0,0.0,USDINR=X,INDIA
2024-01-25,83.09760284423828,83.15039825439453,83.0780029296875,83.09760284423828,0,0.0,0.0,USDINR=X,INDIA
2024-01-26,83.14610290527344,83.18589782714844,83.0740966796875,83.14610290527344,0,0.0,0.0,USDINR=X,INDIA
2024-01-29,83.12129974365234,83.1613998413086,83.12210083007812,83.12129974365234,0,0.0,0.0,USDINR=X,INDIA
2024-01-30,83.1530990600586,83.21260070800781,83.09100341796875,83.1530990600586,0,0.0,0.0,USDINR=X,INDIA
2024-01-31,83.10970306396484,83.12560272216797,83.0009994506836,83.10970306396484,0,0.0,0.0,USDINR=X,INDIA
2024-02-01,83.05359649658203,83.0791015625,82.91190338134766,83.05359649658203,0,0.0,0.0,USDINR=X,INDIA
2024-02-02,82.92759704589844,83.03309631347656,82.81500244140625,82.92759704589844,0,0.0,0.0,USDINR=X,INDIA
2024-02-05,82.99929809570312,83.09100341796875,82.95469665527344,82.99929809570312,0,0.0,0.0,USDINR=X,INDIA
2024-02-06,83.10369873046875,83.06999969482422,82.9822998046875,83.10369873046875,0,0.0,0.0,USDINR=X,INDIA
2024-02-07,83.07060241699219,83.07769775390625,82.93599700927734,83.07060241699219,0,0.0,0.0,USDINR=X,INDIA
2024-02-08,83.01260375976562,83.0103988647461,82.89800262451172,83.01260375976562,0,0.0,0.0,USDINR=X,INDIA
2024-02-09,82.98529815673828,83.04759979248047,82.9209976196289,82.98529815673828,0,0.0,0.0,USDINR=X,INDIA
2024-02-12,83.0145034790039,83.1239013671875,82.88099670410156,83.0145034790039,0,0.0,0.0,USDINR=X,INDIA
2024-02-13,82.99019622802734,83.11139678955078,82.96170043945312,82.99019622802734,0,0.0,0.0,USDINR=X,INDIA
2024-02-14,83.07460021972656,83.11599731445312,83.01300048828125,83.07460021972656,0,0.0,0.0,USDINR=X,INDIA
2024-02-15,83.04309844970703,83.05069732666016,82.96279907226562,83.04309844970703,0,0.0,0.0,USDINR=X,INDIA
2024-02-16,83.00959777832031,83.05229949951172,82.9728012084961,83.00959777832031,0,0.0,0.0,USDINR=X,INDIA
2024-02-19,83.01599884033203,83.05159759521484,82.91210174560547,83.01599884033203,0,0.0,0.0,USDINR=X,INDIA
2024-02-20,83.02100372314453,83.03410339355469,82.8917007446289,83.02100372314453,0,0.0,0.0,USDINR=X,INDIA
2024-02-21,82.8291015625,82.964599609375,82.81300354003906,82.8291015625,0,0.0,0.0,USDINR=X,INDIA
2024-02-22,82.93840026855469,82.98680114746094,82.81700134277344,82.93840026855469,0,0.0,0.0,USDINR=X,INDIA
2024-02-23,82.87229919433594,82.9457015991211,82.83499908447266,82.87229919433594,0,0.0,0.0,USDINR=X,INDIA
2024-02-26,82.88179779052734,82.94920349121094,82.84459686279297,82.88179779052734,0,0.0,0.0,USDINR=X,INDIA
2024-02-27,82.85199737548828,82.91690063476562,82.82599639892578,82.85199737548828,0,0.0,0.0,USDINR=X,INDIA
2024-02-28,82.94819641113281,83.00409698486328,82.86990356445312,82.94819641113281,0,0.0,0.0,USDINR=X,INDIA
2024-02-29,82.91190338134766,83.02200317382812,82.83999633789062,82.91190338134766,0,0.0,0.0,USDINR=X,INDIA
2024-03-01,82.910400390625,82.92859649658203,82.84600067138672,82.910400390625,0,0.0,0.0,USDINR=X,INDIA
2024-03-04,82.84609985351562,82.9979019165039,82.81620025634766,82.84609985351562,0,0.0,0.0,USDINR=X,INDIA
2024-03-05,82.9104995727539,82.9926986694336,82.6980972290039,82.9104995727539,0,0.0,0.0,USDINR=X,INDIA
2024-03-06,82.88480377197266,82.91069793701172,82.79900360107422,82.88480377197266,0,0.0,0.0,USDINR=X,INDIA
2024-03-07,82.81909942626953,82.85810089111328,82.65899658203125,82.81909942626953,0,0.0,0.0,USDINR=X,INDIA
2024-03-08,82.7522964477539,82.7916030883789,82.66600036621094,82.7522964477539,0,0.0,0.0,USDINR=X,INDIA
2024-03-11,82.7520980834961,82.77100372314453,82.66000366210938,82.7520980834961,0,0.0,0.0,USDINR=X,INDIA
2024-03-12,82.7782974243164,82.84829711914062,82.7301025390625,82.7782974243164,0,0.0,0.0,USDINR=X,INDIA
2024-03-13,82.83509826660156,82.91310119628906,82.7583999633789,82.83509826660156,0,0.0,0.0,USDINR=X,INDIA
2024-03-14,82.83110046386719,82.95030212402344,82.80699920654297,82.83110046386719,0,0.0,0.0,USDINR=X,INDIA
2024-03-15,82.9655990600586,82.97540283203125,82.83399963378906,82.9655990600586,0,0.0,0.0,USDINR=X,INDIA
2024-03-18,82.88890075683594,82.9281005859375,82.83300018310547,82.88890075683594,0,0.0,0.0,USDINR=X,INDIA
2024-03-19,82.86360168457031,83.04570007324219,82.86399841308594,82.86360168457031,0,0.0,0.0,USDINR=X,INDIA
2024-03-20,83.04239654541016,83.220703125,82.96099853515625,83.04239654541016,0,0.0,0.0,USDINR=X,INDIA
2024-03-21,83.05460357666016,83.22160339355469,82.8936996459961,83.05460357666016,0,0.0,0.0,USDINR=X,INDIA
2024-03-22,83.22660064697266,83.7156982421875,83.18190002441406,83.22660064697266,0,0.0,0.0,USDINR=X,INDIA
2024-03-25,83.59359741210938,83.60070037841797,83.35230255126953,83.59359741210938,0,0.0,0.0,USDINR=X,INDIA
2024-03-26,83.41739654541016,83.49629974365234,83.26750183105469,83.41739654541016,0,0.0,0.0,USDINR=X,INDIA
2024-03-27,83.34549713134766,83.43589782714844,83.28970336914062,83.34549713134766,0,0.0,0.0,USDINR=X,INDIA
2024-03-28,83.36499786376953,83.41529846191406,83.30979919433594,83.36499786376953,0,0.0,0.0,USDINR=X,INDIA
2024-03-29,83.39299774169922,83.39959716796875,83.23259735107422,83.39299774169922,0,0.0,0.0,USDINR=X,INDIA
2024-04-01,83.36479949951172,83.41680145263672,83.23899841308594,83.36479949951172,0,0.0,0.0,USDINR=X,INDIA
2024-04-02,83.40969848632812,83.47440338134766,83.33399963378906,83.40969848632812,0,0.0,0.0,USDINR=X,INDIA
2024-04-03,83.35030364990234,83.5802993774414,83.33200073242188,83.35030364990234,0,0.0,0.0,USDINR=X,INDIA
2024-04-04,83.37329864501953,83.51349639892578,83.36000061035156,83.37329864501953,0,0.0,0.0,USDINR=X,INDIA
2024-04-05,83.47779846191406,83.4813003540039,83.2490005493164,83.47779846191406,0,0.0,0.0,USDINR=X,INDIA
2024-04-08,83.29679870605469,83.33609771728516,83.23269653320312,83.29679870605469,0,0.0,0.0,USDINR=X,INDIA
2024-04-09,83.26959991455078,83.33740234375,83.17330169677734,83.26959991455078,0,0.0,0.0,USDINR=X,INDIA
2024-04-10,83.22429656982422,83.40139770507812,83.15499877929688,83.22429656982422,0,0.0,0.0,USDINR=X,INDIA
2024-04-11,83.4126968383789,83.47309875488281,83.30239868164062,83.4126968383789,0,0.0,0.0,USDINR=X,INDIA
2024-04-12,83.34929656982422,83.61589813232422,83.25420379638672,83.34929656982422,0,0.0,0.0,USDINR=X,INDIA
2024-04-15,83.61109924316406,83.61150360107422,83.41739654541016,83.61109924316406,0,0.0,0.0,USDINR=X,INDIA
2024-04-16,83.50599670410156,83.6968002319336,83.21189880371094,83.50599670410156,0,0.0,0.0,USDINR=X,INDIA
2024-04-17,83.6675033569336,83.73500061035156,83.57740020751953,83.6675033569336,0,0.0,0.0,USDINR=X,INDIA
2024-04-18,83.5958023071289,83.61419677734375,83.48480224609375,83.5958023071289,0,0.0,0.0,USDINR=X,INDIA
2024-04-19,83.54499816894531,83.7396011352539,83.36499786376953,83.54499816894531,0,0.0,0.0,USDINR=X,INDIA
2024-04-22,83.38529968261719,83.44629669189453,83.32160186767578,83.38529968261719,0,0.0,0.0,USDINR=X,INDIA
2024-04-23,83.38619995117188,83.38999938964844,83.22810363769531,83.38619995117188,0,0.0,0.0,USDINR=X,INDIA
2024-04-24,83.2833023071289,83.34960174560547,83.25910186767578,83.2833023071289,0,0.0,0.0,USDINR=X,INDIA
2024-04-25,83.3405990600586,83.39600372314453,83.268798828125,83.3405990600586,0,0.0,0.0,USDINR=X,INDIA
2024-04-26,83.30180358886719,83.41529846191406,83.26499938964844,83.30180358886719,0,0.0,0.0,USDINR=X,INDIA
2024-04-29,83.40229797363281,83.57350158691406,83.29830169677734,83.40229797363281,0,0.0,0.0,USDINR=X,INDIA
2024-04-30,83.45110321044922,83.51969909667969,83.39800262451172,83.45110321044922,0,0.0,0.0,USDINR=X,INDIA
2024-05-01,83.49839782714844,83.57140350341797,83.26010131835938,83.49839782714844,0,0.0,0.0,USDINR=X,INDIA
2024-05-02,83.40640258789062,83.4885025024414,83.40640258789062,83.40640258789062,0,0.0,0.0,USDINR=X,INDIA
2024-05-03,83.40630340576172,83.46939849853516,83.30359649658203,83.40630340576172,0,0.0,0.0,USDINR=X,INDIA
2024-05-06,83.37999725341797,83.59940338134766,83.29910278320312,83.37999725341797,0,0.0,0.0,USDINR=X,INDIA
2024-05-07,83.4728012084961,83.51499938964844,83.42900085449219,83.4728012084961,0,0.0,0.0,USDINR=X,INDIA
2024-05-08,83.46990203857422,83.53589630126953,83.45500183105469,83.46990203857422,0,0.0,0.0,USDINR=X,INDIA
2024-05-09,83.46430206298828,83.51110076904297,83.43800354003906,83.46430206298828,0,0.0,0.0,USDINR=X,INDIA
2024-05-10,83.45939636230469,83.57389831542969,83.4489974975586,83.45939636230469,0,0.0,0.0,USDINR=X,INDIA
2024-05-13,83.5248031616211,83.60880279541016,83.48200225830078,83.5248031616211,0,0.0,0.0,USDINR=X,INDIA
2024-05-14,83.50550079345703,83.53150177001953,83.48100280761719,83.50550079345703,0,0.0,0.0,USDINR=X,INDIA
2024-05-15,83.52420043945312,83.59290313720703,83.42500305175781,83.52420043945312,0,0.0,0.0,USDINR=X,INDIA
2024-05-16,83.40509796142578,83.50589752197266,83.36499786376953,83.40509796142578,0,0.0,0.0,USDINR=X,INDIA
2024-05-17,83.47010040283203,83.50650024414062,83.28410339355469,83.47010040283203,0,0.0,0.0,USDINR=X,INDIA
2024-05-20,83.30039978027344,83.31659698486328,83.23049926757812,83.30039978027344,0,0.0,0.0,USDINR=X,INDIA
2024-05-21,83.31500244140625,83.35890197753906,83.23590087890625,83.31500244140625,0,0.0,0.0,USDINR=X,INDIA
2024-05-22,83.31680297851562,83.37950134277344,83.21399688720703,83.31680297851562,0,0.0,0.0,USDINR=X,INDIA
2024-05-23,83.26709747314453,83.30940246582031,83.19200134277344,83.26709747314453,0,0.0,0.0,USDINR=X,INDIA
2024-05-24,83.2863998413086,83.3738021850586,83.03140258789062,83.2863998413086,0,0.0,0.0,USDINR=X,INDIA
2024-05-27,83.05220031738281,83.19339752197266,83.03720092773438,83.05220031738281,0,0.0,0.0,USDINR=X,INDIA
2024-05-28,83.14569854736328,83.22730255126953,83.08799743652344,83.14569854736328,0,0.0,0.0,USDINR=X,INDIA
2024-05-29,83.20649719238281,83.40589904785156,83.14630126953125,83.20649719238281,0,0.0,0.0,USDINR=X,INDIA
2024-05-30,83.3656005859375,83.43499755859375,83.21630096435547,83.3656005859375,0,0.0,0.0,USDINR=X,INDIA
2024-05-31,83.3208999633789,83.49400329589844,83.21099853515625,83.3208999633789,0,0.0,0.0,USDINR=X,INDIA
2024-06-03,83.45079803466797,83.45110321044922,82.9801025390625,83.45079803466797,0,0.0,0.0,USDINR=X,INDIA
2024-06-04,83.09339904785156,83.67030334472656,83.08049774169922,83.09339904785156,0,0.0,0.0,USDINR=X,INDIA
2024-06-05,83.62940216064453,85.18599700927734,83.22119903564453,83.62940216064453,0,0.0,0.0,USDINR=X,INDIA
2024-06-06,83.38079833984375,83.52159881591797,83.34049987792969,83.38079833984375,0,0.0,0.0,USDINR=X,INDIA
2024-06-07,83.47309875488281,83.51139831542969,83.28600311279297,83.47309875488281,0,0.0,0.0,USDINR=X,INDIA
2024-06-10,83.52760314941406,83.5884017944336,83.4749984741211,83.52760314941406,0,0.0,0.0,USDINR=X,INDIA
2024-06-11,83.52980041503906,83.6854019165039,83.4729995727539,83.52980041503906,0,0.0,0.0,USDINR=X,INDIA
2024-06-12,83.5968017578125,83.60430145263672,83.43350219726562,83.5968017578125,0,0.0,0.0,USDINR=X,INDIA
2024-06-13,83.5343017578125,83.56159973144531,83.47799682617188,83.5343017578125,0,0.0,0.0,USDINR=X,INDIA
2024-06-14,83.52210235595703,83.57109832763672,83.51899719238281,83.52210235595703,0,0.0,0.0,USDINR=X,INDIA
2024-06-17,83.55180358886719,83.62969970703125,83.431396484375,83.55180358886719,0,0.0,0.0,USDINR=X,INDIA
2024-06-18,83.51010131835938,83.5426025390625,83.30000305175781,83.51010131835938,0,0.0,0.0,USDINR=X,INDIA
2024-06-19,83.37409973144531,83.47370147705078,83.33799743652344,83.37409973144531,0,0.0,0.0,USDINR=X,INDIA
2024-06-20,83.41950225830078,83.67160034179688,83.40769958496094,83.41950225830078,0,0.0,0.0,USDINR=X,INDIA
2024-06-21,83.60160064697266,83.6270980834961,83.49099731445312,83.60160064697266,0,0.0,0.0,USDINR=X,INDIA
2024-06-24,83.5625,83.57369995117188,83.42179870605469,83.5625,0,0.0,0.0,USDINR=X,INDIA
2024-06-25,83.46040344238281,83.49929809570312,83.39790344238281,83.46040344238281,0,0.0,0.0,USDINR=X,INDIA
2024-06-26,83.41459655761719,83.61360168457031,83.4020004272461,83.41459655761719,0,0.0,0.0,USDINR=X,INDIA
2024-06-27,83.58039855957031,83.5886001586914,83.41799926757812,83.58039855957031,0,0.0,0.0,USDINR=X,INDIA
2024-06-28,83.45089721679688,83.5083999633789,83.32469940185547,83.45089721679688,0,0.0,0.0,USDINR=X,INDIA
2024-07-01,83.36750030517578,83.46620178222656,83.35679626464844,83.36750030517578,0,0.0,0.0,USDINR=X,INDIA
2024-07-02,83.44129943847656,83.55850219726562,83.42459869384766,83.44129943847656,0,0.0,0.0,USDINR=X,INDIA
2024-07-03,83.4791030883789,83.5530014038086,83.44409942626953,83.4791030883789,0,0.0,0.0,USDINR=X,INDIA
2024-07-04,83.49120330810547,83.55249786376953,83.46520233154297,83.49120330810547,0,0.0,0.0,USDINR=X,INDIA
2024-07-05,83.49340057373047,83.51570129394531,83.46299743652344,83.49340057373047,0,0.0,0.0,USDINR=X,INDIA
2024-07-08,83.47209930419922,83.50689697265625,83.43930053710938,83.47209930419922,0,0.0,0.0,USDINR=X,INDIA
2024-07-09,83.45760345458984,83.50980377197266,83.45099639892578,83.45760345458984,0,0.0,0.0,USDINR=X,INDIA
2024-07-10,83.49299621582031,83.52960205078125,83.47200012207031,83.49299621582031,0,0.0,0.0,USDINR=X,INDIA
2024-07-11,83.49590301513672,83.58799743652344,83.46600341796875,83.49590301513672,0,0.0,0.0,USDINR=X,INDIA
2024-07-12,83.51850128173828,83.55650329589844,83.46620178222656,83.51850128173828,0,0.0,0.0,USDINR=X,INDIA
2024-07-15,83.52030181884766,83.61689758300781,83.35890197753906,83.52030181884766,0,0.0,0.0,USDINR=X,INDIA
2024-07-16,83.58760070800781,83.60350036621094,83.53160095214844,83.58760070800781,0,0.0,0.0,USDINR=X,INDIA
2024-07-17,83.52960205078125,83.59329986572266,83.49400329589844,83.52960205078125,0,0.0,0.0,USDINR=X,INDIA
2024-07-18,83.57209777832031,83.66690063476562,83.54900360107422,83.57209777832031,0,0.0,0.0,USDINR=X,INDIA
2024-07-19,83.67430114746094,83.72669982910156,83.60040283203125,83.67430114746094,0,0.0,0.0,USDINR=X,INDIA
2024-07-22,83.73030090332031,83.74140167236328,83.64299774169922,83.73030090332031,0,0.0,0.0,USDINR=X,INDIA
2024-07-23,83.67130279541016,83.71810150146484,83.59929656982422,83.67130279541016,0,0.0,0.0,USDINR=X,INDIA
2024-07-24,83.70680236816406,83.72769927978516,83.63790130615234,83.70680236816406,0,0.0,0.0,USDINR=X,INDIA
2024-07-25,83.74299621582031,83.85880279541016,83.66110229492188,83.74299621582031,0,0.0,0.0,USDINR=X,INDIA
2024-07-26,83.73760223388672,83.75479888916016,83.65969848632812,83.73760223388672,0,0.0,0.0,USDINR=X,INDIA
2024-07-29,83.72779846191406,83.76470184326172,83.69409942626953,83.72779846191406,0,0.0,0.0,USDINR=X,INDIA
2024-07-30,83.75050354003906,83.7676010131836,83.6989974975586,83.75050354003906,0,0.0,0.0,USDINR=X,INDIA
2024-07-31,83.73899841308594,83.81230163574219,83.6593017578125,83.73899841308594,0,0.0,0.0,USDINR=X,INDIA
2024-08-01,83.7177963256836,83.75050354003906,83.65670013427734,83.7177963256836,0,0.0,0.0,USDINR=X,INDIA
2024-08-02,83.743896484375,83.80599975585938,83.68789672851562,83.743896484375,0,0.0,0.0,USDINR=X,INDIA
2024-08-05,83.73529815673828,84.17030334472656,83.73529815673828,83.73529815673828,0,0.0,0.0,USDINR=X,INDIA
2024-08-06,84.00260162353516,84.09529876708984,83.83100128173828,84.00260162353516,0,0.0,0.0,USDINR=X,INDIA
2024-08-07,83.93489837646484,83.97530364990234,83.87000274658203,83.93489837646484,0,0.0,0.0,USDINR=X,INDIA
2024-08-08,83.94239807128906,84.00900268554688,83.78990173339844,83.94239807128906,0,0.0,0.0,USDINR=X,INDIA
2024-08-09,83.98899841308594,83.99310302734375,83.87999725341797,83.98899841308594,0,0.0,0.0,USDINR=X,INDIA
2024-08-12,83.94979858398438,83.9646987915039,83.82150268554688,83.94979858398438,0,0.0,0.0,USDINR=X,INDIA
2024-08-13,83.88999938964844,83.97000122070312,83.88700103759766,83.88999938964844,0,0.0,0.0,USDINR=X,INDIA
2024-08-14,83.88200378417969,83.97550201416016,83.88899993896484,83.88200378417969,0,0.0,0.0,USDINR=X,INDIA
2024-08-15,83.97149658203125,83.99310302734375,83.80419921875,83.97149658203125,0,0.0,0.0,USDINR=X,INDIA
2024-08-16,83.94830322265625,83.97039794921875,83.8550033569336,83.94830322265625,0,0.0,0.0,USDINR=X,INDIA
2024-08-19,83.88980102539062,83.9364013671875,83.7864990234375,83.88980102539062,0,0.0,0.0,USDINR=X,INDIA
2024-08-20,83.87860107421875,83.89399719238281,83.4093017578125,83.87860107421875,0,0.0,0.0,USDINR=X,INDIA
2024-08-21,83.77940368652344,83.9363021850586,83.71099853515625,83.77940368652344,0,0.0,0.0,USDINR=X,INDIA
2024-08-22,83.88860321044922,83.96990203857422,83.87539672851562,83.88860321044922,0,0.0,0.0,USDINR=X,INDIA
2024-08-23,83.94059753417969,83.94010162353516,83.79389953613281,83.94059753417969,0,0.0,0.0,USDINR=X,INDIA
2024-08-26,83.81379699707031,83.902099609375,83.66419982910156,83.81379699707031,0,0.0,0.0,USDINR=X,INDIA
2024-08-27,83.88369750976562,83.94869995117188,83.87580108642578,83.88369750976562,0,0.0,0.0,USDINR=X,INDIA
2024-08-28,83.92160034179688,83.97840118408203,83.90499877929688,83.92160034179688,0,0.0,0.0,USDINR=X,INDIA
2024-08-29,83.94149780273438,83.98100280761719,83.84729766845703,83.94149780273438,0,0.0,0.0,USDINR=X,INDIA
2024-08-30,83.89510345458984,83.89659881591797,83.80500030517578,83.89510345458984,0,0.0,0.0,USDINR=X,INDIA
2024-09-02,83.86380004882812,83.93599700927734,83.85299682617188,83.86380004882812,0,0.0,0.0,USDINR=X,INDIA
2024-09-03,83.92729949951172,83.98509979248047,83.9000015258789,83.92729949951172,0,0.0,0.0,USDINR=X,INDIA
2024-09-04,83.95030212402344,84.0176010131836,83.93699645996094,83.95030212402344,0,0.0,0.0,USDINR=X,INDIA
2024-09-05,83.98249816894531,83.99079895019531,83.95700073242188,83.98249816894531,0,0.0,0.0,USDINR=X,INDIA
2024-09-06,83.98359680175781,83.98770141601562,83.90609741210938,83.98359680175781,0,0.0,0.0,USDINR=X,INDIA
2024-09-09,83.98259735107422,83.98259735107422,83.92939758300781,83.98259735107422,0,0.0,0.0,USDINR=X,INDIA
2024-09-10,83.98090362548828,84.1946029663086,83.94499969482422,83.98090362548828,0,0.0,0.0,USDINR=X,INDIA
2024-09-11,83.98200225830078,84.12030029296875,83.92900085449219,83.98200225830078,0,0.0,0.0,USDINR=X,INDIA
2024-09-12,83.99259948730469,83.99359893798828,83.90299987792969,83.99259948730469,0,0.0,0.0,USDINR=X,INDIA
2024-09-13,83.93479919433594,84.02529907226562,83.8550033569336,83.93479919433594,0,0.0,0.0,USDINR=X,INDIA
2024-09-16,83.88480377197266,83.91490173339844,83.839599609375,83.88480377197266,0,0.0,0.0,USDINR=X,INDIA
2024-09-17,83.88400268554688,83.90760040283203,83.70490264892578,83.88400268554688,0,0.0,0.0,USDINR=X,INDIA
2024-09-18,83.77059936523438,83.8676986694336,83.6593017578125,83.77059936523438,0,0.0,0.0,USDINR=X,INDIA
2024-09-19,83.69170379638672,83.7645034790039,83.56500244140625,83.69170379638672,0,0.0,0.0,USDINR=X,INDIA
2024-09-20,83.61470031738281,83.62740325927734,83.47339630126953,83.61470031738281,0,0.0,0.0,USDINR=X,INDIA
2024-09-23,83.48709869384766,83.67379760742188,83.4634017944336,83.48709869384766,0,0.0,0.0,USDINR=X,INDIA
2024-09-24,83.55960083007812,83.77130126953125,83.5154037475586,83.55960083007812,0,0.0,0.0,USDINR=X,INDIA
